id,chords,release_date,genres,decade,rock_genre,artist_id,main_genre,spotify_song_id,spotify_artist_id
737,<intro_1> Dmaj7 <verse_1> Fsmin7 G E9 E Dmaj7 Fsmin7 G E E9 Gmaj7 A7 Fs7 Bmin7 Bmin7/A Gmaj7 A7 Fs7 Bmin7 Bmin7/A Gmaj7 A7 Fs7 Bmin7 A E9 A7sus4 Dmaj7 <chorus_1> Emin7 A7 Dmaj7 D7 G Gmaj7 Emin7 A13 A7sus4 Abdim7 A7sus4 A7 <verse_2> Dmaj7 Fsmin7 Gmaj7 E9 D Dmaj7 Fsmin7 Gmaj7 E9 Gmaj7 A7 Fs7 Bmin7 Bmin7/A Gmaj7 A7 Fs7 Bmin7 Bmin7/A G A7 Fs7 Bmin7 Bmin7/A E9 A7sus4 Dmaj7 <chorus_2> Emin7 A7 Dmaj7 D D9 G Gmaj7/F Emin7 Gadd9/A Abdim7 A7sus4 A <bridge_1> Gmaj7 Dmaj7 Gmaj7 Dmaj7 Fs7 G Abdim7 A7 Bbdim7 Bmin7 E9 E7 A7sus4 <chorus_3> Dmaj7 Emin7 A7sus4 A7 D D7 G Gmaj7 Emin7 A7sus4 Abdim7 A7sus4 <instrumental_1> Dmaj7 Emin7 A7 Dmaj7 D7 G Gmaj7 Emin7 A7sus4 Abdim7 Gadd9/A A7,2023-02-10,,2020.0,,artist_493,,3BmaFHt6q91CmMrA7fLLRC,7poQNrOwZoUcoqihg4Xex0
738,<intro_1> Eb <verse_1> Cmin Fmin Bb Eb Cmin Fmin Bb Eb Cmin Fmin Bb Eb Cmin Ab Bb G <chorus_1> Eb Fmin Bb Ab Eb Cmin Fmin Bb Ab Eb Bb Eb <verse_2> Cmin Fmin Bb Eb Cmin Fmin Bb Eb Cmin Fmin Bb Eb Cmin Ab Bb G <chorus_2> Eb Fmin Bb Ab Eb Cmin Fmin Bb Ab <interlude_1> Eb <verse_3> Cmin Fmin Bb Eb Cmin Ab Bb G <chorus_3> Eb Fmin Bb Ab Eb Cmin Fmin Bb Ab Bb Ab Bb Eb Db Ab Db,2023-02-09,'neue volksmusik',2020.0,,artist_494,,2m5wZJciBSeNQ3t9rErzCt,4jxyVFz6FAPjHyiF6vv3XT
739,<intro_1> C Emin C Emin C Emin C Emin <verse_1> C Emin C Emin C Emin C Emin <chorus_1> F G F G F G C Emin C Emin <verse_2> C Emin C Emin C Emin C Emin C Emin C Emin <chorus_2> F G F G F G C Emin C Emin <verse_3> C Emin C Emin C Emin C Emin <chorus_3> F G F G F G C,2018-09-07,'post-grunge',2010.0,,artist_495,,0x02IKC09GufIhUIW7WCbN,14ZxDAK6ITtZZqPdiWrvSn
740,<intro_1> Bmin F Emin Gmin Bmin Emin G Bmin Gmin Bmin Gmin <verse_1> Bmin G Gmin Bmin G Bmin Gmin Bmin Gmin Bmin G Bb Bmin G Bmin Gmin Bb Bmin G Bb Bmin G <chorus_1> Bmin D G Bmin D Bmin D <instrumental_1> Bmin G Bmin Gmin G Bmin G Bmin G Bb <verse_2> Bmin G Bmin G Bmin G Bmin G Bmin G Bmin Emin Gmin Bmin Gmin Bmin C <chorus_2> G Bmin D G Bmin D Bmin D <instrumental_2> Bmin G Bmin G Bmin G Bmin G <verse_3> Bmin E G Bmin G Bmin G Bmin G Bmin G Bmin G Bmin G Bmin G <instrumental_3> Bmin G Emin Bmin G E Bmin G Bmin G E Bmin G E Bmin G Emin Bmin G <chorus_3> Bmin D G Bmin D Bmin D,2023-01-20,'english indie rock',2020.0,english indie rock,artist_496,rock,2FyRW5FCNTKZNoFGHOwHPs,3RHoFGKe6KE3LLml7ujPKJ
741,<verse_1> A E Fsmin D A E A E Fsmin D A E A <chorus_1> D A E Fsmin D A E A D A E Fsmin D A E A <verse_2> E Fsmin D A E A E Fsmin D A E A <chorus_2> D A E Fsmin D A E A D A E Fsmin D A E A <bridge_1> E A E A E A D A E A E A E A E A D A E A <verse_3> E Fsmin D A E A E Fsmin D A E A <chorus_3> D A E Fsmin D A E A D A E Fsmin D A E A D A E Fsmin D A E A,,,,,,,,
742,<intro_1> Amin F/A Amin G/A <verse_1> Amin F G Amin F G Amin F G Amin F G F Amin G F Amin G <chorus_1> Amin F C G Amin F C G Dmin Bb F C Bb C <verse_2> Amin F G Amin F G Amin F G Amin F G F Amin G F Amin G <chorus_2> Amin F C G Amin F C G Dmin Bb F C Bb C <bridge_1> Bb Dmin C Bb Dmin C <solo_1> F Amin G F Amin G <bridge_2> F Amin G F Amin G <chorus_3> Amin F C G Amin F C G Dmin Bb F C Bb C Amin F/A Amin G/A Amin G/A F/A G/A Amin,2023-02-17,'melodic hard rock',2020.0,melodic hard rock,artist_497,rock,2gnB7LSNjqrHBonnuipfiG,5vwEknXi4MlLlFVFF3hDOg
743,<intro_1> Bmaj7 <verse_1> Gsmin7 Dsmin11 Dsmin7 Dsmin11 Dsmin7 Bmaj7 Gsmin7 Dsmin11 Dsmin7 Dsmin11 Dsmin7 Cs Badd13 Badd9 Gsmin7 Cs <chorus_1> Bmaj7 Gsmin7 Dsmin11 Dsmin7 Ds11 Dsmin7 Bmaj7 Gsmin7 Cs Asmin7 Bmaj7 <verse_2> Gsmin7 Dsmin11 Dsmin7 Dsmin11 Dsmin7 Bmaj7 Gsmin7 Dsmin11 Dsmin7 Dsmin11 Dsmin7 Cs Badd13 Badd9 Gsmin7 Cs <chorus_2> Bmaj7 Gsmin7 Dsmin11 Dsmin7 Dsmin11 Dsmin7 Bmaj7 Gsmin7 Dsmin11 Dsmin7 Dsmin11 Dsmin7 Bmaj7 Gsmin7 Dsmin11 Dsmin7 Dsmin11 Dsmin7 Bmaj7 Gsmin7 Dsmin11 Dsmin7 Bmaj7 Gsmin7 Dsmin11 Dsmin7 Dsmin11 Dsmin7,2023-02-09,'classic italian pop' 'italian adult pop',2020.0,,artist_498,pop,72FMKiJcDj3jjUFJgLvZ5Q,0gm1lHoOXAdy5OB4AwFYRr
744,<verse_1> Emin Amin Emin Amin F Amin Dmin F Amin F Amin Emin Amin Emin Amin Emin Amin Emin Amin F Amin Dmin F Amin F Amin Emin Amin Emin Amin Emin Amin Emin Amin Emin Amin Emin Amin Emin F,2005-01-01,'nouvelle chanson francaise',2000.0,,artist_499,,3ptpgM8mvJgIZ9aBT2XwaU,7rBVeyli30WgThrTij6qR6
745,<intro_1> Amin F C <verse_1> Amin F C Amin F C Amin7 Amin F C Amin C F C <verse_2> Amin F C Amin F C Amin F C G Amin F C E Amin F C E Amin F <chorus_1> C E Amin F C E Amin F C E Amin F C E Amin F C E Amin F C E Amin <instrumental_1> F C <outro_1> Amin F C Amin F C,2022-12-19,,2020.0,,artist_500,,3UKlSrL2PFIDbt1a0wA3LU,0pEoq8emZVkFGn2nRrJSnT
746,<intro_1> G Emin7 C D <chorus_1> G Emin7 C D G D G Emin7 C D G <verse_1> Emin C Emin B Emin C Emin B G D Emin C G D C D <chorus_2> G Emin7 C D G D G Emin7 C D G <verse_2> Emin C Emin B Emin C Emin B G D Emin C G D C D <chorus_3> G Emin7 C D G D G Emin7 C D G D <outro_1> G Emin7 C Emin7 D G Emin7 C Emin7 D G Emin7 C Emin7 D,1985,'deep christian rock',1980.0,deep christian rock,artist_501,rock,34eWGrKVDVYO2dNGh4NzAC,6OQ86Y34bqd5wpCI7O9xJP
747,<intro_1> Dno3d <verse_1> Dmin Dsus2 D Dsus4 Dmin Dsus2 D Dsus4 Dmin Dsus2 D Dsus4 Gmin/D Dmin Dsus2 D Dsus4 Gmin/D Dmin Dsus2 D Gmin/D Dmin Dsus2 D Gmin Dmin Dsus2/C Gmin Bb Dmin Dsus2/C Gmin Bb Dmin <chorus_1> Dsus2/C Gmin Bb C Dmin Dsus2/C Gmin Bb C Dmin Dsus2/C Gmin Bb C Dmin Dsus2/C Gmin Bb C Dmin <interlude_1> Dsus2/F D/Fs Gmin <verse_2> Dmin Dsus2/F D/Fs Gmin Dmin Dsus2/F D/Fs Gmin Dmin Dsus2/F D/Fs Gmin <verse_3> Dmin Dsus2/F D/Fs Gmin Dmin Dsus2/F D/Fs Gmin Dmin Dmin/C Gmin Bb C Dmin Dmin/C Gmin Bb A <chorus_2> Dmin Dsus2/C Gmin Bb C Dmin Amin Gmin F A Dmin Dsus2/C Gmin Bb C Dmin Amin Gmin F A Dmin Dsus2/C Gmin Bb C Dmin Amin Gmin F A Dmin <outro_1> Dsus2/C Gmin Bb C Dmin Amin Gmin F A,2021-08-27,'norwegian metal' 'prog metal' 'progressive metal',2020.0,,artist_502,metal,3u7a2c9595rXVuZUEh9a8H,4lgrzShsg2FLA89UM2fdO5
748,<verse_1> Amin G F G Amin G F G Amin G F G Amin G F Fmin Amin G F G Amin G F Fmin Amin G F G Amin G F G Amin G F G Amin G Amin Fmin Amin G F G Amin G F Fmin Amin G F G Amin G F G Amin G F G Amin G F G,2023-02-10,'nepali pop',2020.0,,artist_503,pop,6D7zop7mvKLDKqpSkchYIw,3SWItS4Rx0TeXI1tcc6gbz
749,<intro_1> Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 <verse_1> Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 <chorus_1> Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 <verse_2> Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 <chorus_2> Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 <bridge_1> Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 <chorus_3> C C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7 D7 Gmin7 C7 Amin7,2009-09-29,'dance pop' 'pop' 'urban contemporary',2000.0,,artist_504,pop,0SgbP5ZZOsUiHlE8EfeHma,4iHNK0tOyZPYnBU7nGAgpQ
750,<intro_1> A D A E A D A D A E A D A <chorus_1> Fsmin D E A D E A Fsmin D E A <verse_1> Fsmin D Fsmin E Fsmin D A E A E Fsmin D A E D E <chorus_2> A Fsmin D E A D E A Fsmin D E A D A E A D A <solo_1> Amin Gsmin Bmin E Amin A E Dmin E <bridge_1> A E D A E D E A E D A D E A D E A E D A E D E A B D A D E G Fsmin E A D A,2020-05-08,'afrikaans gospel',2010.0,,artist_505,,35uiXstrAJ7MsDma2Ohvj8,71EVj2pkQqxpv87X71vFsM
751,G D G C D G D G C G D C G C D G C G D G C G C G D G C G D G D G D G C D G D G C G D C G D G,2011-02-20,'irish country',2010.0,,artist_506,country,30wK78v06ZQVFNe24hSQoC,3m3FVqK23db5Sf6vFKLs05
752,<intro_1> C7 Fmin C7 Fmin <verse_1> Bbmin Fmin Bbmin C7 Fmin Bbmin Fmin C7 Fmin C7 Fmin Bbmin Fmin <verse_2> Bbmin C7 Fmin Bbmin Fmin C7 Fmin C7 Fmin,1958,,1950.0,,artist_507,,3sLhMSePzxSrmxluIqeoAZ,3VBpsrUi2vV7Uj87ONHu7Z
753,<intro_1> A Bmin Csmin Bmin Bb A Bmin Csmin Bmin Bb <verse_1> A Bmin Csmin Bmin Bb A Bmin Csmin E A D Csmin D Csmin Bmin E <chorus_1> A Bmin Csmin Bmin Bb A Bmin Csmin Bmin Bb <verse_2> A Bmin Csmin Bmin Bb A Bmin Csmin E A D Csmin D Csmin Bmin E <chorus_2> A Bmin Csmin Bmin Bb A Bmin Csmin Bmin Bb <solo_1> A Bmin Csmin Bmin Bb A Bmin Csmin E A <bridge_1> D Csmin D Csmin Bmin E <chorus_3> A Bmin Csmin Bmin Bb A Bmin Csmin Bmin Bb A D A D A D A D A,,'classic opm' 'opm',,,artist_508,,6v5gynE8gZcLwipN1UjCaD,6RV3CKY0UJIPKXyGs85Thm
754,<verse_1> G G7 C G G7 A7 D D7 G G7 C G <chorus_1> D G C G D G E <verse_2> A A7 D A A7 B7 E E7 A A7 D A <chorus_2> E A D A E A,,'classic texas country' 'contemporary country',,,artist_509,country,,6zLBxLdl60ekBLpawtT63I
755,<intro_1> D Fsmin G <verse_1> D Fsmin G D Fsmin7 G <chorus_1> D Fsmin7 G D Fsmin7 G Gmin D Fsmin7 G <verse_2> D Fsmin7 G D Fsmin7 G <chorus_2> D Fsmin7 G D Fsmin7 G Gmin D Fsmin7 G D Fsmin7 G <chorus_3> D Fsmin7 G D Fsmin7 G Gmin D Fsmin G <outro_1> D G Gmin,2022-05-06,'country pop' 'texas country',2020.0,,artist_487,country,20UUqgUjpiEZWKW0wujOVP,6wCypaPtud9fC2djKw9PDX
756,<intro_1> A E Bmin D A E Bmin D <verse_1> A E Bmin D A E Bmin D <verse_2> A E Bmin D A E Bmin D <chorus_1> Bmin D A E Bmin D A E Bmin D A E Bmin D A E <bridge_1> A E Bmin D A E Bmin D A E Bmin D E Bmin D Bmin <chorus_2> D A E Bmin D A E Bmin D A E Bmin D A E <outro_1> A E Bmin D,2023-02-08,'asheville indie' 'bubblegrunge' 'indie pop',2020.0,,artist_510,alternative,0EWHn0McVO8Ewbkqvh53AD,3ir2pF2mkiEWqyPenKTh5e
757,<intro_1> Emin D Emin <chorus_1> D Emin D Emin D Emin D Emin <verse_1> D Emin D Emin D Emin <chorus_2> D Emin D Emin D Emin D Emin <verse_2> D Emin D Emin D Emin <chorus_3> D Emin D Emin D Emin D Emin <verse_3> D Emin D Emin D Emin <chorus_4> D Emin D Emin D Emin D Emin <verse_4> D Emin D Emin D Emin <outro_1> D Emin D Emin D Emin D Emin,2009-01-01,'bagpipe' 'irish folk' 'traditional scottish folk',2000.0,,artist_511,country,3cbDdoVPsU5OlGfIGhgHh8,37QFe07xXVifiZf6t6t3PE
758,<intro_1> Emin <verse_1> C D Emin C D C D C D <chorus_1> Emin C G D Emin C D Emin C G D Emin C D Emin <verse_2> C D Emin C D C D C D <chorus_2> Emin C G D Emin C D Emin C G D Emin C D Emin <verse_3> G C D Emin G C D C D C D Emin <chorus_3> C G D Emin C D Emin C G D Emin C D Emin C G D Emin C D Emin C G D Emin C D Emin,2010-02-16,'neon pop punk' 'pop punk' 'screamo',2000.0,,artist_512,pop,3P43WpBHNxj5wMqSNWCp75,0KDuKk6YdEu3hR56HtXmxt
759,<intro_1> A D A E A D A D E D A E D A <verse_1> E D A E D A D A D E <chorus_1> A D A E A D A E D A <verse_2> E D A E D A D A D E <chorus_2> A D A E A D A E Fs A E <chorus_3> A D A E A D A E A D A E A D A E <outro_1> A D A E A D A E A D,1988,'album rock' 'glam metal' 'hard rock',1980.0,hard rock,artist_513,rock,7nyjXSQu2WGpZMzzBthVbN,7HL4id2U7FSDJtfKQHMgQx
760,<verse_1> Amin/E E7b9 Amin/E <chorus_1> Amin C E Gsdim7 F A7/Cs Dmin F E7 <verse_2> Amin/E <chorus_2> Amin C E Gsdim7 F A7/Cs Dmin F E7,2022-07-07,'bass trap',2020.0,,artist_514,rap,0SmsBon58vD8QskC1l18TQ,1fd3fmwlhrDl2U5wbbPQYN
761,Dno3d Bno3d Ano3d Gsno3d Dno3d Bno3d Ano3d Gsno3d Ano3d Fs Ano3d Fs Ano3d Fs Bmin B A Dno3d Bno3d Ano3d Gsno3d Dno3d Bno3d Ano3d Gsno3d Ano3d Fs Ano3d Fs Ano3d Fs Bmin B A Dno3d Csno3d Cno3d Bno3d Eno3d Dno3d Csno3d Cno3d Bno3d Eno3d Dno3d Ano3d Dno3d Eno3d Ano3d Dno3d Eno3d Ano3d Dno3d Eno3d Ano3d Dno3d Eno3d Ano3d Dno3d Eno3d E,,,,,,,,
762,<intro_1> G Amin G Amin G Amin G Amin <verse_1> G Amin G Amin G Amin G Amin <chorus_1> C G/B D C G/B D C G/B D C G/B D G Amin C G/B Amin G Amin C G/B Amin <instrumental_1> G Amin G Amin <verse_2> G Amin G Amin G Amin G Amin <bridge_1> G C G C <chorus_2> G/B D C G/B D C G/B D C G/B D G Amin C G/B Amin G Amin C G/B Amin G Amin C G/B Amin G Amin C G/B Amin <outro_1> G,2023-02-10,'cornwall indie',2020.0,,artist_515,alternative,1I3yFdfvL3zbTRlcnoUmX5,5HS4BCPnb2zYSwsmXunf8d
763,<intro_1> D G D G <verse_1> D G D G D G D G <chorus_1> D A Bmin7 A G A D A Bmin7 A G A Bmin7 Emin7 A D G <verse_2> D G D G D G D G <chorus_2> D A Bmin7 A G A D A Bmin7 A G A Bmin7 Emin7 A Bmin7 A G Emin7 <chorus_3> D A Bmin A G A D A Bmin7 A G A Bmin7 Emin7 A Bmin7 Emin7 A D G D G D,2023-03-31,'country pop' 'texas country',2020.0,,artist_487,country,2Hvzq7ogFz5Xk0WX7Gbviz,6wCypaPtud9fC2djKw9PDX
764,<intro_1> A E A E A D A E A <chorus_1> E A D A E A <verse_1> E A D A E A <chorus_2> E A D A E A <instrumental_1> E A D A E A <verse_2> E A A7 D A E A <chorus_3> E A A7 D A E A <outro_1> A7 D A E A,2005,,2000.0,,artist_516,,3mTxMEg0VYNoiPn86BaXyD,3Ew4w7gt889osIUzTRRviX
765,<verse_1> G Emin G Emin G Emin G Emin G Emin G Emin G Emin G Emin Amin C G D/Fs <chorus_1> Amin C G D Amin C G D G <verse_2> Emin G Emin G Emin G Emin G Emin G Emin G Emin G Emin Amin C G D/Fs <chorus_2> Amin C G D Amin C G D Amin <outro_1> C G D G,2023-06-09,,2020.0,,artist_517,,3LrZy46NcTosu1FHoleBse,0fXNL948r9cbGsA6ZSwg6L
766,<intro_1> C G D C G D C <verse_1> G D C G D C <chorus_1> G D C G D C <verse_2> G D Emin C G D C <chorus_2> G D C G D C Cmin <interlude_1> C D G G/D Emin C D G G/D Emin C D G G/D C D G G/D C Cmin G,2020-01-24,'scottish singer-songwriter',2010.0,,artist_518,,39LkA4qDpUqjxZLPiMqq3V,35Fgpow3yDLh3dvixUOucS
767,<intro_1> Fsmin D Fsmin D Fsmin D E Fsmin D <verse_1> Fsmin E Fsmin D Cs Fsmin E Fsmin D Cs A E Bmin Cs <verse_2> Fsmin E Fsmin D Cs Fsmin E Fsmin D Cs A E Bmin Cs <chorus_1> Fsmin A E D Cs Fsmin A D Cs Fsmin D Fsmin D <verse_3> Fsmin E Fsmin D Cs Fsmin E Fsmin D Cs A E Bmin Cs <chorus_2> Fsmin A E D Cs Fsmin A D Cs Fsmin D Fsmin D <solo_1> Fsmin D Fsmin D Fs Bmin E A D B/Ds Cs Fs Bmin E A D B/Ds Cs Fsmin D Fsmin D E <bridge_1> A E Bmin Fsmin Cs A E Bmin Cs <chorus_3> Fsmin A E D Cs Fsmin A D Cs Fsmin A E D Cs Fsmin A D Cs Fsmin D Fsmin D Fsmin D Fsmin D Fsmin D Fsmin E/Gs A Bmin Cs Fsmin,1997-08-29,'finnish power metal' 'metal' 'neo classical metal' 'power metal' 'progressive metal' 'speed metal' 'symphonic metal',1990.0,,artist_519,metal,0hOCa3vJD3oulhcY8GGCRC,1O8CSXsPwEqxcoBE360PPO
768,<intro_1> Dsus2 D7sus2 G Dsus2 D7sus2 Amin Dsus2 D7sus2 Amin Dsus2 D7sus2 Emin <verse_1> Amin G Amin G Amin D G <chorus_1> Amin C G Amin C G <instrumental_1> Dsus2 D7sus2 Amin Dsus2 D7sus2 Emin <verse_2> Amin G <bridge_1> D G D G C G D G <instrumental_2> Dsus2 D7sus2 G Dsus2 D7sus2 Amin Dsus2 D7sus2 Amin Dsus2 D7sus2 G Amin G Amin D G <chorus_2> Amin C G Amin C G Amin C G Amin D G,2023-03-10,'celtic punk' 'celtic rock' 'punk',2020.0,celtic rock,artist_520,punk,72Ze4nativHv39hK8Gqd72,5kQGFREO5FzMBMsAO3cEtj
769,<intro_1> Bb Eb Gmin Eb <verse_1> Bb Eb Gmin Eb Bb Eb Gmin Eb <chorus_1> Bb Eb Gmin Eb Bb Eb Gmin Eb <intro_2> Bb Eb Gmin Eb <verse_2> Bb Eb Gmin Eb Bb Eb Gmin Eb F <chorus_2> Bb Eb Gmin Eb Bb Eb Gmin Eb Ebmin <instrumental_1> Gmin Eb Bb F Gmin Eb Bb F <bridge_1> Gmin Eb Bb F <instrumental_2> Gmin Eb Bb F <chorus_3> Bb Gmin Eb Bb/D Eb Gmin Eb <outro_1> Bb Eb Gmin Eb Bb Eb Gmin Eb,2022-11-28,,2020.0,,artist_521,,2Cfm0uChvnvuKw7j6InCxP,2iwr2tr1oiAV1iCYf74VjC
770,<intro_1> Amin G F Amin G F <verse_1> Amin G F Amin G F <verse_2> Amin G F Amin G F G F G <chorus_1> F G C Amin F G C <verse_3> Amin G F Amin G F G F G <chorus_2> F G C Amin F G C F G C Amin F G C <bridge_1> F G C Amin F G C Amin F G C Amin F G C Amin <chorus_3> F G C Amin F G C F G C Amin F G C,2018-10-12,'german worship' 'swiss worship',2010.0,,artist_522,,4MpcbfvnYFqu1ZlsGewTE9,1873VC6wwt3SV4zFnXoWi1
771,<intro_1> Amin G Emin F <verse_1> Amin Fmaj7 Dmin G Fmaj7 G Fmaj7 G Dmin7 E7 <chorus_1> Amin Dmin7 E7 Amin Dmin7 E7 Amin E7 G Amin <verse_2> G Fmaj7 Emin Dmin7 G Amin G Fmaj7 G Dmin7 E7 <chorus_2> Amin Dmin7 E7 Amin Dmin7 E7 Amin E <bridge_1> Amin G Dmin7 E Amin G Dmin7 E <chorus_3> Amin Dmin7 E7 Amin Dmin7 E Amin G Fmaj7 Emin Dmin E Amin,,,,,,,,
772,<intro_1> Amaj7 A Csmin Bmin E <verse_1> A Csmin Bmin E A Csmin Bmin7 Bmin A E <chorus_1> Bmin7 E A Bmin E A <instrumental_1> Amaj7 A Csmin Bmin E <verse_2> A Csmin Bmin E A Csmin Bmin E <chorus_2> Bmin7 E A Bmin E A <bridge_1> Dmaj7 A D Bmin Cs E <chorus_3> Bmin Csmin A Bmin Csmin A <outro_1> Bmin A Bmin A B,2022-06-24,,2020.0,,artist_523,,0rw7E6zwcpgeMAz2fuZPNq,6hUIDnCrzRoxekFkOoy8Fi
773,<intro_1> G <verse_1> D A Bmin G D A Emin G D A Emin G D A G <chorus_1> D A Bmin G D A Bmin G D A Bmin G Bmin A D <verse_2> A Bmin G D A Bmin G D A Bmin G D A G <chorus_2> D A Bmin G D A Bmin G D A Bmin G D A Bmin G Bmin A D <bridge_1> G A Bmin G A Bmin D G A Bmin G A Bmin G A Bmin G A Bmin D G A Bmin G A Bmin G A Bmin G Bmin <chorus_3> G D A Bmin G D A Bmin G D A Bmin G D A Bmin G Bmin A D,,'christian music' 'classic praise',,,artist_524,,,4q7PS6zi0CyrEo23orQCkW
774,<verse_1> Emin Amin G Emin Amin G Emin Amin G Emin Amin G <chorus_1> Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G <verse_2> Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin <chorus_2> Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G <bridge_1> Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G <chorus_3> Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G Emin Amin G,2023-02-08,'alt z' 'nz pop',2020.0,,artist_525,pop,6YufjjSqUweXdQHduL76zr,0Cp8WN4V8Tu4QJQwCN5Md4
775,<intro_1> Dmin C Amin Bb Dmin Amin Bb C <verse_1> Dmin C Amin Bb Dmin Amin Bb C Dmin Amin Bb C Bb C Bb C <chorus_1> Fmin Cs Gs Ds Fmin Cs Gs Ds Gmin Ds Bb F Gmin Ds D <verse_2> Dmin C Amin Bb Dmin Amin Bb C Bb C Bb C <chorus_2> Fmin Cs Gs Ds Fmin Cs Gs Ds Gmin Ds Bb F Gmin Ds D <bridge_1> Dmin C Amin Bb Dmin Amin Bb C <solo_1> Gmin Eb Gmin Dmin Cmin Gmin Eb Bb Cmin Dmin Bb C Bb C <chorus_3> Fmin Cs Gs Ds Fmin Cs Gs Ds Gmin Ds Bb F Gmin Ds D <chorus_4> Fmin Cs Gs Ds Fmin Cs Gs Ds Gmin Ds Bb F Gmin Ds D <outro_1> Dmin F Dmin F G F Dmin F Dmin F G A Dmin F Dmin F G F,2008-10-24,'fantasy metal' 'german metal' 'german power metal' 'gothic symphonic metal' 'metal' 'opera metal' 'power metal' 'speed metal' 'symphonic metal',2000.0,,artist_490,metal,6AqIhSDn28XFG0ymRAWQpe,1Ih0fEQQsy9EeAJbYEeQRa
776,Bmin Fmin G A D Fmin G D G D A D A G D G D A D Fmin G D G D A D A G D G D A D A G D G D A Bmin Fmin G D G D A D Bmin Fmin G A D Bmin A G D G D A Bmin Fmin G D G D A D G D G D A D,1999-01-01,'irish country',1990.0,,artist_506,country,1a08K9aIMOoJwG8j1Z9hET,3m3FVqK23db5Sf6vFKLs05
777,<verse_1> F Bb Dmin F Bb F Bb Dmin F Bb Gmin Dmin7 Gmin7 F Bb <chorus_1> F Dmin7 C Bb F Dmin7 C Bb <verse_2> F Bb Dmin7 F Bb Dmin7 C F Bb Dmin C Amin Bb Gmin Dmin7 Gmin F Bb <chorus_2> F Dmin7 C Bb F Dmin7 C Gmin7 <bridge_1> Bb Dmin7 C F C Bb <chorus_3> F Dmin7 C Gmin7 Bb F Dmin7 C Gmin7 F Bb F Dmin7 C Gmin7 F Bb,2023-03-10,'singer-songwriter pop',2020.0,,artist_526,pop,1aNcRXb2dHyCqcd5PBAE8m,0VMFTqmv0hYlWruyBERT95
778,<intro_1> G C Emin7 C G C Emin7 C <verse_1> G Dmin7 Amin7 C G Dmin7 Amin7 C D Emin7 D <chorus_1> G Amin7 G/B C Emin7 C G Amin7 G/B C Emin7 C G <interlude_1> Amin7 G/B C Emin7 C <verse_2> G Dmin7 G C Cmin7 G7 Dmin7 G C Cmin7 G/B C D Emin7 D <chorus_2> G Amin7 G/B C Emin7 C G Amin7 G/B C Emin7 C G <interlude_2> Amin7 G/B C Emin7 C G Amin7 G/B C Emin7 C <bridge_1> Amin7 C G D Amin7 C G D Amin7 C G D Amin7 C G D <interlude_3> C D/C G/B C <chorus_3> G Amin7 G/B C Emin7 C G Amin7 G/B C Emin7 C <chorus_4> G G/C G/E G/C G G/C G/E G/C G <outro_1> C Emin7 C,2022-11-28,,2020.0,,artist_521,,7JFZRofZgVuHNe0nVqYkns,2iwr2tr1oiAV1iCYf74VjC
779,<verse_1> G Gmaj7 Bmin Emin Amin Dsus4 D G C D C G Gmaj7 Bmin Emin Amin Amin/D D C C/D G <chorus_1> Fmaj7 G Fmaj7 Dsus4 D C G D Emin A7 D <verse_2> G Gmaj7 Bmin Emin Amin Dsus4 D G C D C G Gmaj7 Bmin Emin Amin Amin/D Dsus4 D C D G <chorus_2> Fmaj7 G Fmaj7 Dsus4 D C G D Emin A7 D <solo_1> G D Emin C Amin D Fmaj7 <verse_3> G Gmaj7 Bmin Emin Amin D G C D C G Gmaj7 Bmin Emin Amin Dsus4 D C C/D G <chorus_3> Fmaj7 G Fmaj7 Dsus4 D C G D Emin A7 D C/D G,,,,,,,,
780,<intro_1> E <chorus_1> A E A E A E B A E A E A E B <interlude_1> E <chorus_2> A E A E A E B A E A E A E B <interlude_2> A E A E A E B A E A E A E B <chorus_3> A E A E A E B A E A E A E B A E A E A E B A E A E A E B,2022-09-23,'australian indie folk' 'folk-pop',2020.0,,artist_527,country,59PjkF6iaAQrBlOE61qeRS,6cSxzHrQgGc4I4Ck5Gewej
